block_number, block_name, block_trial_count, block_pairing_definition, study_name, task_number, task_name, trial_number, trial_name, trial_response, trial_latency, trial_error, session_id 
4,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,67,noncelebrity1.jpg|,left,877,0,9391025
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,68,Terrible|,left,1034,0,9391025
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,69,celebrity2.jpg|,right,1641,0,9391025
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,70,Wonderful|,right,910,0,9391025
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,71,noncelebrity4.jpg|,left,720,0,9391025
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,72,Love|,right,1248,0,9391025
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,73,celebrity4.jpg|,right,1169,0,9391025
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,74,Great|,right,820,0,9391025
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,75,celebrity3.jpg|,right,1069,0,9391025
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,76,Awful|,left,775,0,9391025
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,77,noncelebrity1.jpg|,left,1450,0,9391025
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,78,Hate|,left,1068,0,9391025
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,79,noncelebrity2.jpg|,left,1742,0,9391025
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,80,Pleasant|,right,1022,0,9391025
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,81,noncelebrity3.jpg|,left,1822,0,9391025
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,82,Unpleasant|,left,2991,0,9391025
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,83,celebrity1.jpg|,right,932,0,9391025
3,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,43,celebrity4.jpg|,right,23847,0,9391025
3,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,44,celebrity1.jpg|,right,1203,0,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,45,noncelebrity2.jpg|,left,1562,0,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,46,noncelebrity1.jpg|,left,832,0,9391025
3,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,47,Great|,left,1563,0,9391025
3,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,48,celebrity3.jpg|,right,3070,0,9391025
3,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,49,Wonderful|,left,1877,0,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,50,noncelebrity3.jpg|,left,2485,0,9391025
3,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,51,Hate|,right,2698,1,9391025
3,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,52,celebrity2.jpg|,right,3374,1,9391025
3,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,53,Unpleasant|,right,1495,0,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,54,noncelebrity4.jpg|,left,1281,0,9391025
3,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,55,Terrible|,right,1382,0,9391025
3,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,56,celebrity4.jpg|,right,1339,0,9391025
3,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,57,Love|,left,2709,0,9391025
3,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,58,celebrity1.jpg|,right,1113,0,9391025
3,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,59,Pleasant|,left,2733,0,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,60,noncelebrity3.jpg|,left,1102,0,9391025
3,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,61,Awful|,right,2227,1,9391025
3,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,62,noncelebrity4.jpg|,left,2092,0,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,1,noncelebrity3.jpg|,left,27762,1,9391025
1,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,2,celebrity2.jpg|,right,6931,1,9391025
1,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,3,celebrity1.jpg|,right,1006,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,1,noncelebrity3.jpg|,right,23235,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,2,celebrity4.jpg|,left,1634,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,3,celebrity2.jpg|,left,1986,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,4,noncelebrity4.jpg|,right,1123,0,9391025
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,5,Unpleasant|,left,2099,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,6,noncelebrity1.jpg|,right,1055,0,9391025
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,7,Wonderful|,right,1787,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,8,celebrity1.jpg|,left,3058,0,9391025
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,9,Great|,right,1391,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,10,noncelebrity2.jpg|,right,1852,0,9391025
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,11,Awful|,left,1980,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,12,noncelebrity4.jpg|,right,2246,0,9391025
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,13,Love|,right,1110,0,9391025
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,14,noncelebrity2.jpg|,right,1527,0,9391025
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,15,Hate|,left,2663,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,16,celebrity3.jpg|,left,1459,0,9391025
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,17,Pleasant|,right,1268,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,18,celebrity3.jpg|,left,1369,0,9391025
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,19,Terrible|,left,1448,0,9391025
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,20,celebrity4.jpg|,left,2371,0,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,4,noncelebrity4.jpg|,left,1289,0,9391025
1,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,5,Terrible|,right,5586,0,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,6,noncelebrity2.jpg|,left,6160,0,9391025
1,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,7,Unpleasant|,right,1223,0,9391025
1,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,8,celebrity3.jpg|,right,2787,1,9391025
1,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,9,Pleasant|,left,3743,1,9391025
1,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,10,celebrity4.jpg|,right,1481,0,9391025
1,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,11,Great|,left,2471,1,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,12,noncelebrity1.jpg|,left,4744,0,9391025
1,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,13,Wonderful|,left,1516,0,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,14,noncelebrity2.jpg|,left,1020,0,9391025
1,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,15,Hate|,right,1708,0,9391025
1,Non-Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,16,noncelebrity1.jpg|,left,2055,0,9391025
1,Good Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,17,Love|,left,1336,0,9391025
1,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,18,celebrity2.jpg|,right,2079,0,9391025
1,Bad Words|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,19,Awful|,right,2068,0,9391025
1,Celebrities|,20,Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,20,celebrity3.jpg|,right,5206,0,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,22,noncelebrity3.jpg|,right,8095,0,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,23,celebrity1.jpg|,left,2530,0,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,24,noncelebrity4.jpg|,right,1426,0,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,25,celebrity4.jpg|,left,1247,0,9391025
2,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,26,Hate|,right,3306,1,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,27,celebrity2.jpg|,left,1562,0,9391025
2,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,28,Wonderful|,left,1258,0,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,29,celebrity4.jpg|,left,3588,0,9391025
2,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,30,Love|,left,932,0,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,31,celebrity1.jpg|,left,3047,0,9391025
2,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,32,Awful|,right,2293,1,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,33,noncelebrity4.jpg|,right,1902,0,9391025
2,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,34,Terrible|,right,7018,1,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,35,noncelebrity1.jpg|,right,3722,0,9391025
2,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,36,Unpleasant|,right,2990,0,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,37,noncelebrity3.jpg|,right,2035,0,9391025
2,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,41,noncelebrity2.jpg|,right,1878,1,9391025
2,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,38,Pleasant|,left,4286,0,9391025
2,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,39,celebrity3.jpg|,left,2125,1,9391025
2,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,40,Great|,left,1518,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,43,noncelebrity2.jpg|,right,1829,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,44,noncelebrity1.jpg|,right,653,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,45,celebrity2.jpg|,left,1081,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,46,celebrity4.jpg|,left,932,0,9391025
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,47,Great|,right,1034,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,48,celebrity1.jpg|,left,797,0,9391025
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,49,Pleasant|,right,820,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,50,noncelebrity4.jpg|,right,3734,1,9391025
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,51,Terrible|,left,1662,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,52,celebrity3.jpg|,left,1205,0,9391025
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,53,Unpleasant|,left,1009,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,54,noncelebrity3.jpg|,right,1124,0,9391025
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,55,Wonderful|,right,1619,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,56,noncelebrity3.jpg|,right,2206,1,9391025
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,57,Hate|,left,3125,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,58,celebrity1.jpg|,left,1011,0,9391025
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,59,Awful|,left,1258,0,9391025
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,60,noncelebrity2.jpg|,right,1079,0,9391025
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,61,Love|,right,931,0,9391025
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,62,celebrity2.jpg|,left,1068,0,9391025
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,53,Hate|,left,1057,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,54,noncelebrity2.jpg|,right,1546,0,9391069
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,55,Pleasant|,right,2824,0,9391069
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,56,celebrity1.jpg|,left,784,0,9391069
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,57,Unpleasant|,left,9158,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,58,noncelebrity1.jpg|,right,983,0,9391069
3,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,59,Awful|,left,935,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,60,noncelebrity2.jpg|,right,3934,1,9391069
3,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,61,Great|,right,987,0,9391069
3,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,62,celebrity3.jpg|,left,1063,0,9391069
4,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,64,celebrity4.jpg|,right,9479,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,65,noncelebrity4.jpg|,left,613,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,66,noncelebrity3.jpg|,left,660,0,9391069
4,Celebrities|,20,Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,67,celebrity2.jpg|,right,513,0,9391069
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,68,Terrible|,left,628,0,9391069
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,69,celebrity2.jpg|,right,728,0,9391069
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,70,Wonderful|,right,791,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,71,noncelebrity1.jpg|,left,600,0,9391069
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,72,Love|,right,588,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,73,noncelebrity2.jpg|,left,644,0,9391069
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,74,Pleasant|,right,610,0,9391069
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,75,celebrity1.jpg|,right,634,0,9391069
4,Good Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,76,Great|,right,601,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,77,noncelebrity4.jpg|,left,580,0,9391069
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,78,Awful|,left,738,0,9391069
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,79,celebrity4.jpg|,right,393,0,9391069
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,80,Hate|,left,428,0,9391069
4,Non-Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,81,noncelebrity3.jpg|,left,678,1,9391069
4,Bad Words|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,82,Unpleasant|,left,643,0,9391069
4,Celebrities|,20,Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,83,celebrity3.jpg|,right,418,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,46,celebrity3.jpg|,left,856,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,43,noncelebrity3.jpg|,right,1945,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,44,celebrity4.jpg|,left,1455,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,45,noncelebrity1.jpg|,right,769,0,9391069
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,47,Great|,left,1216,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,48,noncelebrity4.jpg|,right,1273,0,9391069
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,49,Love|,left,923,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,50,noncelebrity2.jpg|,right,861,0,9391069
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,51,Unpleasant|,right,787,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,52,celebrity2.jpg|,left,889,0,9391069
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,53,Hate|,right,978,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,54,noncelebrity1.jpg|,right,1004,0,9391069
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,55,Terrible|,right,799,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,56,celebrity1.jpg|,left,1027,0,9391069
3,Bad Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,57,Awful|,right,758,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,58,celebrity4.jpg|,left,773,0,9391069
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,59,Wonderful|,left,956,0,9391069
3,Non-Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,60,noncelebrity3.jpg|,right,990,0,9391069
3,Good Words|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,61,Pleasant|,left,753,0,9391069
3,Celebrities|,20,Non-Celebrities/Bad Words,jaxt.biatgbcelebrity,4,biatcelebritybad,62,celebrity1.jpg|,left,1180,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,1,noncelebrity2.jpg|,right,3086,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,2,noncelebrity4.jpg|,right,1792,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,3,celebrity1.jpg|,left,1807,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words_practice,jaxt.biatgbcelebrity,6,biatcelebritygood,4,celebrity2.jpg|,left,1202,0,9391069
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,5,Awful|,left,1412,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,6,noncelebrity1.jpg|,right,2164,0,9391069
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,7,Pleasant|,right,1108,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,8,noncelebrity3.jpg|,right,1356,0,9391069
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,9,Wonderful|,right,422,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,10,celebrity4.jpg|,left,555,0,9391069
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,11,Terrible|,left,652,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,12,celebrity3.jpg|,left,1390,0,9391069
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,13,Love|,right,715,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,14,noncelebrity1.jpg|,right,755,0,9391069
1,Good Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,15,Great|,right,459,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,16,celebrity4.jpg|,left,531,0,9391069
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,17,Hate|,left,1012,0,9391069
1,Non-Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,18,noncelebrity2.jpg|,right,796,0,9391069
1,Bad Words|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,19,Unpleasant|,left,1141,0,9391069
1,Celebrities|,20,Non-Celebrities/Good Words,jaxt.biatgbcelebrity,6,biatcelebritygood,20,celebrity1.jpg|,left,1586,1,9391069
4,Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,64,celebrity3.jpg|,right,2881,0,9391069
4,Non-Celebrities|,20,Celebrities/Bad Words_practice,jaxt.biatgbcelebrity,4,biatcelebritybad,65,noncelebrity2.jpg|,left,1773,0,9391069
